DaysSinceDetection,LineageBroad_BoostTiterGroup,low_ct1,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__,LineageBroad,BoostTiterGroup,Detection group
0,DeltaHighBoosted,0.2657584383895893,1,0,DeltaHighBoosted,0.037200953837204696,0.042311653137247114,6.749818100935313e-4,0.2742905833236206,Delta,Boosted: >250 AU/ml,Frequent testing
0,DeltaHighNotBoosted,0.2657584383895893,1,0,DeltaHighNotBoosted,0.11401858762593259,0.06669299435471526,0.028093211523222604,0.3170606931530956,Delta,Not Boosted: >250 AU/ml,Frequent testing
0,DeltaLowNotBoosted,0.2657584383895893,1,0,DeltaLowNotBoosted,0.21043895603795507,0.08198294637609163,0.08690729320120402,0.40568982740666104,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
0,OmicronHighBoosted,0.2657584383895893,1,0,OmicronHighBoosted,0.14031130057878502,0.030538471151402572,0.09024824489250136,0.20970637423096278,Omicron,Boosted: >250 AU/ml,Frequent testing
0,OmicronHighNotBoosted,0.2657584383895893,1,0,OmicronHighNotBoosted,0.1370837001055386,0.03109061118674318,0.08366999222099968,0.20947267159987554,Omicron,Not Boosted: >250 AU/ml,Frequent testing
0,OmicronLowBoosted,0.2657584383895893,1,0,OmicronLowBoosted,0.16236076211519035,0.031164459930851977,0.10612079600935019,0.22860870489745194,Omicron,Boosted: ≤250 AU/ml,Frequent testing
0,OmicronLowNotBoosted,0.2657584383895893,1,0,OmicronLowNotBoosted,0.148756145405907,0.04342626923151785,0.079780785382647,0.25176275128449577,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
0,OtherHighNotBoosted,0.2657584383895893,1,0,OtherHighNotBoosted,0.09790647641601127,0.0291563126871181,0.050592045982818794,0.16967404980909162,Other,Not Boosted: >250 AU/ml,Frequent testing
0,OtherLowNotBoosted,0.2657584383895893,1,0,OtherLowNotBoosted,0.330406195087814,0.09579630346014636,0.16969425965548804,0.5462295651540746,Other,Not Boosted: ≤250 AU/ml,Frequent testing
0.25252525252525254,DeltaHighBoosted,0.2657584383895893,1,0.25252525252525254,DeltaHighBoosted,0.0597686303325137,0.06424700925489345,0.0015568375369887318,0.3561694635492546,Delta,Boosted: >250 AU/ml,Frequent testing
0.25252525252525254,DeltaHighNotBoosted,0.2657584383895893,1,0.25252525252525254,DeltaHighNotBoosted,0.16010404601549724,0.08491312311764067,0.04465877773315798,0.3895786230617527,Delta,Not Boosted: >250 AU/ml,Frequent testing
0.25252525252525254,DeltaLowNotBoosted,0.2657584383895893,1,0.25252525252525254,DeltaLowNotBoosted,0.281521755190244,0.09440681256949524,0.13109182252425963,0.48931390057818464,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
0.25252525252525254,OmicronHighBoosted,0.2657584383895893,1,0.25252525252525254,OmicronHighBoosted,0.1885242865238982,0.034217033490279665,0.12972231243006235,0.2621804415965941,Omicron,Boosted: >250 AU/ml,Frequent testing
0.25252525252525254,OmicronHighNotBoosted,0.2657584383895893,1,0.25252525252525254,OmicronHighNotBoosted,0.18413263404292826,0.035796540716014034,0.12127916607734472,0.2641887421928489,Omicron,Not Boosted: >250 AU/ml,Frequent testing
0.25252525252525254,OmicronLowBoosted,0.2657584383895893,1,0.25252525252525254,OmicronLowBoosted,0.2243658396867078,0.035751989903537715,0.1583156051321152,0.29654163355229507,Omicron,Boosted: ≤250 AU/ml,Frequent testing
0.25252525252525254,OmicronLowNotBoosted,0.2657584383895893,1,0.25252525252525254,OmicronLowNotBoosted,0.1964150910101194,0.05018593078469611,0.11401846060722248,0.31029436345291095,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
0.25252525252525254,OtherHighNotBoosted,0.2657584383895893,1,0.25252525252525254,OtherHighNotBoosted,0.13783866998865696,0.036255359757246045,0.07714152670508796,0.22103343910119347,Other,Not Boosted: >250 AU/ml,Frequent testing
0.25252525252525254,OtherLowNotBoosted,0.2657584383895893,1,0.25252525252525254,OtherLowNotBoosted,0.3836468835505241,0.09299399147800472,0.21844035337991172,0.5736334123589243,Other,Not Boosted: ≤250 AU/ml,Frequent testing
0.5050505050505051,DeltaHighBoosted,0.2657584383895893,1,0.5050505050505051,DeltaHighBoosted,0.09457036652003717,0.09519154747479695,0.0035528723066337383,0.44832749399399563,Delta,Boosted: >250 AU/ml,Frequent testing
0.5050505050505051,DeltaHighNotBoosted,0.2657584383895893,1,0.5050505050505051,DeltaHighNotBoosted,0.21766300427404672,0.10318132426614945,0.06874655443061413,0.46729185336917095,Delta,Not Boosted: >250 AU/ml,Frequent testing
0.5050505050505051,DeltaLowNotBoosted,0.2657584383895893,1,0.5050505050505051,DeltaLowNotBoosted,0.3645194315721755,0.10273448747265329,0.19291143957833376,0.5738245749742771,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
0.5050505050505051,OmicronHighBoosted,0.2657584383895893,1,0.5050505050505051,OmicronHighBoosted,0.24674334904427025,0.03656797192395384,0.18055182055535535,0.32476468998181546,Omicron,Boosted: >250 AU/ml,Frequent testing
0.5050505050505051,OmicronHighNotBoosted,0.2657584383895893,1,0.5050505050505051,OmicronHighNotBoosted,0.24235803263101804,0.03944332201190001,0.17189384356444337,0.32775943269507396,Omicron,Not Boosted: >250 AU/ml,Frequent testing
0.5050505050505051,OmicronLowBoosted,0.2657584383895893,1,0.5050505050505051,OmicronLowBoosted,0.3003744553242247,0.03853085416350492,0.2283540955152297,0.3747542611723601,Omicron,Boosted: ≤250 AU/ml,Frequent testing
0.5050505050505051,OmicronLowNotBoosted,0.2657584383895893,1,0.5050505050505051,OmicronLowNotBoosted,0.25394320372654466,0.05593844515872247,0.15924135965890293,0.3744710322908897,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
0.5050505050505051,OtherHighNotBoosted,0.2657584383895893,1,0.5050505050505051,OtherHighNotBoosted,0.1884391463597883,0.043801902485120406,0.11448230021350458,0.28447618861927126,Other,Not Boosted: >250 AU/ml,Frequent testing
0.5050505050505051,OtherLowNotBoosted,0.2657584383895893,1,0.5050505050505051,OtherLowNotBoosted,0.43896396993658304,0.08877506032872834,0.27444740787316946,0.6098266112592069,Other,Not Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,DeltaHighBoosted,0.2657584383895893,1,0.7575757575757576,DeltaHighBoosted,0.14499322634467568,0.13122713265814448,0.007779176493187966,0.5480564117480944,Delta,Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,DeltaHighNotBoosted,0.2657584383895893,1,0.7575757575757576,DeltaHighNotBoosted,0.28744167088431083,0.119174496900319,0.10238664915722627,0.5502547558935104,Delta,Not Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,DeltaLowNotBoosted,0.2657584383895893,1,0.7575757575757576,DeltaLowNotBoosted,0.4529794883752611,0.1049137603846493,0.26616200140661406,0.653919466176738,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,OmicronHighBoosted,0.2657584383895893,1,0.7575757575757576,OmicronHighBoosted,0.3137046926801729,0.03779786230732499,0.24316867659545913,0.39289962580215143,Omicron,Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,OmicronHighNotBoosted,0.2657584383895893,1,0.7575757575757576,OmicronHighNotBoosted,0.30932115206141486,0.041677306806085404,0.23155249516008,0.39657107817202,Omicron,Not Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,OmicronLowBoosted,0.2657584383895893,1,0.7575757575757576,OmicronLowBoosted,0.3868912101252465,0.03828106527678997,0.3116570870753183,0.46052547544614497,Omicron,Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,OmicronLowNotBoosted,0.2657584383895893,1,0.7575757575757576,OmicronLowNotBoosted,0.31806830327047886,0.05876560690350903,0.21334471146280096,0.44018730161976893,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,OtherHighNotBoosted,0.2657584383895893,1,0.7575757575757576,OtherHighNotBoosted,0.2519468328535809,0.050143358616955784,0.16394443184862695,0.3562932907205829,Other,Not Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,OtherLowNotBoosted,0.2657584383895893,1,0.7575757575757576,OtherLowNotBoosted,0.49201557048451994,0.08243268126345303,0.3335876872057648,0.6449292997747019,Other,Not Boosted: ≤250 AU/ml,Frequent testing
1.0101010101010102,DeltaHighBoosted,0.2657584383895893,1,1.0101010101010102,DeltaHighBoosted,0.21306125808556822,0.1724315820993358,0.016083751318677602,0.6387424563683812,Delta,Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,DeltaHighNotBoosted,0.2657584383895893,1,1.0101010101010102,DeltaHighNotBoosted,0.3645356377292579,0.13068830176692653,0.14893689516988187,0.6233953214438401,Delta,Not Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,DeltaLowNotBoosted,0.2657584383895893,1,1.0101010101010102,DeltaLowNotBoosted,0.5409094853770511,0.1013840824571609,0.3476663180991853,0.7235891306249888,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
1.0101010101010102,OmicronHighBoosted,0.2657584383895893,1,1.0101010101010102,OmicronHighBoosted,0.38572211707665954,0.03792608556691006,0.31273756342337095,0.4632856999286072,Omicron,Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,OmicronHighNotBoosted,0.2657584383895893,1,1.0101010101010102,OmicronHighNotBoosted,0.3813928267910165,0.04325038034039481,0.2993383253539936,0.4671218548682533,Omicron,Not Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,OmicronLowBoosted,0.2657584383895893,1,1.0101010101010102,OmicronLowBoosted,0.4758238027513756,0.03789836085416437,0.40187174692070055,0.5467114524329212,Omicron,Boosted: ≤250 AU/ml,Frequent testing
1.0101010101010102,OmicronLowNotBoosted,0.2657584383895893,1,1.0101010101010102,OmicronLowNotBoosted,0.3874662761828339,0.061194856361842145,0.2774158885484039,0.5056761272409652,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
1.0101010101010102,OtherHighNotBoosted,0.2657584383895893,1,1.0101010101010102,OtherHighNotBoosted,0.32302588254048226,0.05401249659082859,0.22381297631855876,0.43349270056599654,Other,Not Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,OtherLowNotBoosted,0.2657584383895893,1,1.0101010101010102,OtherLowNotBoosted,0.5432677362501076,0.07663594958581356,0.3877222808030235,0.6810807701901965,Other,Not Boosted: ≤250 AU/ml,Frequent testing
1.2626262626262628,DeltaHighBoosted,0.2657584383895893,1,1.2626262626262628,DeltaHighBoosted,0.29493450446272296,0.20395688538844353,0.03176959399847919,0.7159510252133063,Delta,Boosted: >250 AU/ml,Frequent testing
1.2626262626262628,DeltaHighNotBoosted,0.2657584383895893,1,1.2626262626262628,DeltaHighNotBoosted,0.44357865425256104,0.1329518501052949,0.2040484703408794,0.6877710054657588,Delta,Not Boosted: >250 AU/ml,Frequent testing
1.2626262626262628,DeltaLowNotBoosted,0.2657584383895893,1,1.2626262626262628,DeltaLowNotBoosted,0.6196541926572431,0.09260886896030283,0.43091009827445503,0.7809693319577161,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
1.2626262626262628,OmicronHighBoosted,0.2657584383895893,1,1.2626262626262628,OmicronHighBoosted,0.4561491805167149,0.038097918805749045,0.38269179110158635,0.5313219651859227,Omicron,Boosted: >250 AU/ml,Frequent testing
1.2626262626262628,OmicronHighNotBoosted,0.2657584383895893,1,1.2626262626262628,OmicronHighNotBoosted,0.45339980931814405,0.042644024776292984,0.36913978768642114,0.5373745622269919,Omicron,Not Boosted: >250 AU/ml,Frequent testing
1.2626262626262628,OmicronLowBoosted,0.2657584383895893,1,1.2626262626262628,OmicronLowBoosted,0.5608208858201247,0.03524010358898539,0.48953048295028306,0.6276356326436804,Omicron,Boosted: ≤250 AU/ml,Frequent testing
1.2626262626262628,OmicronLowNotBoosted,0.2657584383895893,1,1.2626262626262628,OmicronLowNotBoosted,0.45405922497149953,0.0601010187372202,0.3426782940874278,0.5684948766713538,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
1.2626262626262628,OtherHighNotBoosted,0.2657584383895893,1,1.2626262626262628,OtherHighNotBoosted,0.39792942882991844,0.05622417066782926,0.2905278038252682,0.5102228262360214,Other,Not Boosted: >250 AU/ml,Frequent testing
1.2626262626262628,OtherLowNotBoosted,0.2657584383895893,1,1.2626262626262628,OtherLowNotBoosted,0.586302083846225,0.07420943770063372,0.43615018503826763,0.7150684273331179,Other,Not Boosted: ≤250 AU/ml,Frequent testing
1.5151515151515151,DeltaHighBoosted,0.2657584383895893,1,1.5151515151515151,DeltaHighBoosted,0.38891504282295636,0.21724747402456454,0.057354937021739716,0.7780198113651183,Delta,Boosted: >250 AU/ml,Frequent testing
1.5151515151515151,DeltaHighNotBoosted,0.2657584383895893,1,1.5151515151515151,DeltaHighNotBoosted,0.5187544817532471,0.13003468311047192,0.266434241549906,0.7418900577711242,Delta,Not Boosted: >250 AU/ml,Frequent testing
1.5151515151515151,DeltaLowNotBoosted,0.2657584383895893,1,1.5151515151515151,DeltaLowNotBoosted,0.6859509075468708,0.08296153839515862,0.507935046222992,0.8266459629294095,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
1.5151515151515151,OmicronHighBoosted,0.2657584383895893,1,1.5151515151515151,OmicronHighBoosted,0.5225294960828069,0.03647646789355282,0.4508388898698583,0.5933929548275345,Omicron,Boosted: >250 AU/ml,Frequent testing
1.5151515151515151,OmicronHighNotBoosted,0.2657584383895893,1,1.5151515151515151,OmicronHighNotBoosted,0.5203746790787889,0.04159074479372922,0.43705391565466534,0.5996368381760476,Omicron,Not Boosted: >250 AU/ml,Frequent testing
1.5151515151515151,OmicronLowBoosted,0.2657584383895893,1,1.5151515151515151,OmicronLowBoosted,0.6352530374938312,0.03323245100790776,0.5689237408928375,0.6981530951348919,Omicron,Boosted: ≤250 AU/ml,Frequent testing
1.5151515151515151,OmicronLowNotBoosted,0.2657584383895893,1,1.5151515151515151,OmicronLowNotBoosted,0.5167318416462129,0.05799083313090468,0.407533007838043,0.6255738331054175,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
1.5151515151515151,OtherHighNotBoosted,0.2657584383895893,1,1.5151515151515151,OtherHighNotBoosted,0.4702767623755663,0.0568758602614648,0.3608017892215063,0.5805064641123828,Other,Not Boosted: >250 AU/ml,Frequent testing
1.5151515151515151,OtherLowNotBoosted,0.2657584383895893,1,1.5151515151515151,OtherLowNotBoosted,0.6222894625720669,0.07161533499446646,0.4750561560978359,0.7477581409885059,Other,Not Boosted: ≤250 AU/ml,Frequent testing
1.7676767676767677,DeltaHighBoosted,0.2657584383895893,1,1.7676767676767677,DeltaHighBoosted,0.48438317850938944,0.2162122522503965,0.09895115187575122,0.8256068341838025,Delta,Boosted: >250 AU/ml,Frequent testing
1.7676767676767677,DeltaHighNotBoosted,0.2657584383895893,1,1.7676767676767677,DeltaHighNotBoosted,0.5853837084894293,0.1226302301179858,0.33362459638444025,0.784535011662013,Delta,Not Boosted: >250 AU/ml,Frequent testing
1.7676767676767677,DeltaLowNotBoosted,0.2657584383895893,1,1.7676767676767677,DeltaLowNotBoosted,0.7393606669803425,0.07383450434182483,0.5792126041789557,0.8615098088073466,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
1.7676767676767677,OmicronHighBoosted,0.2657584383895893,1,1.7676767676767677,OmicronHighBoosted,0.5796334012185204,0.035355314224005216,0.5104183745697738,0.6472832290573174,Omicron,Boosted: >250 AU/ml,Frequent testing
1.7676767676767677,OmicronHighNotBoosted,0.2657584383895893,1,1.7676767676767677,OmicronHighNotBoosted,0.5783541721649154,0.03988610324575833,0.4969186396150225,0.6521946844907669,Omicron,Not Boosted: >250 AU/ml,Frequent testing
1.7676767676767677,OmicronLowBoosted,0.2657584383895893,1,1.7676767676767677,OmicronLowBoosted,0.6973810091459125,0.03092320607714263,0.6366249982996258,0.7539104560054374,Omicron,Boosted: ≤250 AU/ml,Frequent testing
1.7676767676767677,OmicronLowNotBoosted,0.2657584383895893,1,1.7676767676767677,OmicronLowNotBoosted,0.5706863985767543,0.055118752026586004,0.46493260007573595,0.6724505246964337,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
1.7676767676767677,OtherHighNotBoosted,0.2657584383895893,1,1.7676767676767677,OtherHighNotBoosted,0.5367789251517366,0.05548327662722377,0.42648718019323434,0.6413021007022764,Other,Not Boosted: >250 AU/ml,Frequent testing
1.7676767676767677,OtherLowNotBoosted,0.2657584383895893,1,1.7676767676767677,OtherLowNotBoosted,0.6523106064179034,0.07073536374104425,0.5033448668490365,0.7738851896588687,Other,Not Boosted: ≤250 AU/ml,Frequent testing
2.0202020202020203,DeltaHighBoosted,0.2657584383895893,1,2.0202020202020203,DeltaHighBoosted,0.5748797313046128,0.20091698249171358,0.1588211002131676,0.8645427055241373,Delta,Boosted: >250 AU/ml,Frequent testing
2.0202020202020203,DeltaHighNotBoosted,0.2657584383895893,1,2.0202020202020203,DeltaHighNotBoosted,0.638999624295095,0.11185381064550035,0.3951043162012291,0.818192284440206,Delta,Not Boosted: >250 AU/ml,Frequent testing
2.0202020202020203,DeltaLowNotBoosted,0.2657584383895893,1,2.0202020202020203,DeltaLowNotBoosted,0.7816434939685093,0.06449479843398913,0.6363202343666353,0.8867347343332714,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
2.0202020202020203,OmicronHighBoosted,0.2657584383895893,1,2.0202020202020203,OmicronHighBoosted,0.6263396037153264,0.03344244671322779,0.5610660867705581,0.6907000879142854,Omicron,Boosted: >250 AU/ml,Frequent testing
2.0202020202020203,OmicronHighNotBoosted,0.2657584383895893,1,2.0202020202020203,OmicronHighNotBoosted,0.625040911611083,0.03772562756130838,0.5486226759582303,0.6952072595217792,Omicron,Not Boosted: >250 AU/ml,Frequent testing
2.0202020202020203,OmicronLowBoosted,0.2657584383895893,1,2.0202020202020203,OmicronLowBoosted,0.7454218230450964,0.028153668491622878,0.6882280144499558,0.7969873061029105,Omicron,Boosted: ≤250 AU/ml,Frequent testing
2.0202020202020203,OmicronLowNotBoosted,0.2657584383895893,1,2.0202020202020203,OmicronLowNotBoosted,0.6135061588299355,0.051815782229400656,0.5123276072197612,0.7077289997437598,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
2.0202020202020203,OtherHighNotBoosted,0.2657584383895893,1,2.0202020202020203,OtherHighNotBoosted,0.5928775994963187,0.05355110649308129,0.4864888503799296,0.690760676727559,Other,Not Boosted: >250 AU/ml,Frequent testing
2.0202020202020203,OtherLowNotBoosted,0.2657584383895893,1,2.0202020202020203,OtherLowNotBoosted,0.6736237986607326,0.0686265772338513,0.5227209679279641,0.7921797048579831,Other,Not Boosted: ≤250 AU/ml,Frequent testing
2.272727272727273,DeltaHighBoosted,0.2657584383895893,1,2.272727272727273,DeltaHighBoosted,0.6505015498187381,0.17754944154623883,0.23423506099991342,0.89403823418072,Delta,Boosted: >250 AU/ml,Frequent testing
2.272727272727273,DeltaHighNotBoosted,0.2657584383895893,1,2.272727272727273,DeltaHighNotBoosted,0.6823250456769507,0.10105501190093852,0.44968034233700077,0.8411719664451525,Delta,Not Boosted: >250 AU/ml,Frequent testing
2.272727272727273,DeltaLowNotBoosted,0.2657584383895893,1,2.272727272727273,DeltaLowNotBoosted,0.8116743598179015,0.0573753978446083,0.6795309860906482,0.907117304231362,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
2.272727272727273,OmicronHighBoosted,0.2657584383895893,1,2.272727272727273,OmicronHighBoosted,0.6622625621515632,0.03149954503241351,0.5979862018493982,0.7223481795115605,Omicron,Boosted: >250 AU/ml,Frequent testing
2.272727272727273,OmicronHighNotBoosted,0.2657584383895893,1,2.272727272727273,OmicronHighNotBoosted,0.6608197156245474,0.035666752837359185,0.5882694326602445,0.7262859844587105,Omicron,Not Boosted: >250 AU/ml,Frequent testing
2.272727272727273,OmicronLowBoosted,0.2657584383895893,1,2.272727272727273,OmicronLowBoosted,0.7808899279410155,0.02524603568190682,0.7290242646606354,0.8285690453441118,Omicron,Boosted: ≤250 AU/ml,Frequent testing
2.272727272727273,OmicronLowNotBoosted,0.2657584383895893,1,2.272727272727273,OmicronLowNotBoosted,0.6462738508981198,0.048863472928296216,0.5475838893185286,0.734360902765733,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
2.272727272727273,OtherHighNotBoosted,0.2657584383895893,1,2.272727272727273,OtherHighNotBoosted,0.637203080516797,0.05078926854644197,0.5346917370466545,0.7274367165030298,Other,Not Boosted: >250 AU/ml,Frequent testing
2.272727272727273,OtherLowNotBoosted,0.2657584383895893,1,2.272727272727273,OtherLowNotBoosted,0.6871315636585751,0.06965901672705246,0.5343145203801232,0.8052863111772383,Other,Not Boosted: ≤250 AU/ml,Frequent testing
2.5252525252525255,DeltaHighBoosted,0.2657584383895893,1,2.5252525252525255,DeltaHighBoosted,0.7103889089160588,0.1537965519099954,0.31260428801774975,0.9146515666516113,Delta,Boosted: >250 AU/ml,Frequent testing
2.5252525252525255,DeltaHighNotBoosted,0.2657584383895893,1,2.5252525252525255,DeltaHighNotBoosted,0.7135277418030084,0.09224128131432846,0.49714373728303496,0.8577433025115179,Delta,Not Boosted: >250 AU/ml,Frequent testing
2.5252525252525255,DeltaLowNotBoosted,0.2657584383895893,1,2.5252525252525255,DeltaLowNotBoosted,0.8327646747874586,0.05073663279035475,0.7115947142992258,0.9191561487317719,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
2.5252525252525255,OmicronHighBoosted,0.2657584383895893,1,2.5252525252525255,OmicronHighBoosted,0.6881311603469924,0.02962461993791408,0.6253747197537801,0.7438937260072878,Omicron,Boosted: >250 AU/ml,Frequent testing
2.5252525252525255,OmicronHighNotBoosted,0.2657584383895893,1,2.5252525252525255,OmicronHighNotBoosted,0.6865407434943754,0.03400089875450952,0.6170376587661394,0.7482393605822759,Omicron,Not Boosted: >250 AU/ml,Frequent testing
2.5252525252525255,OmicronLowBoosted,0.2657584383895893,1,2.5252525252525255,OmicronLowBoosted,0.8064792008548082,0.02312206196974,0.7589930723591831,0.8509970469066428,Omicron,Boosted: ≤250 AU/ml,Frequent testing
2.5252525252525255,OmicronLowNotBoosted,0.2657584383895893,1,2.5252525252525255,OmicronLowNotBoosted,0.6683542093078201,0.04612316504214663,0.5751076840782258,0.7523744361323221,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
2.5252525252525255,OtherHighNotBoosted,0.2657584383895893,1,2.5252525252525255,OtherHighNotBoosted,0.6713726449335045,0.047740787855197475,0.5732139430424951,0.755129827482626,Other,Not Boosted: >250 AU/ml,Frequent testing
2.5252525252525255,OtherLowNotBoosted,0.2657584383895893,1,2.5252525252525255,OtherLowNotBoosted,0.6930919647029719,0.07166109441149071,0.534997483014359,0.8124602165891801,Other,Not Boosted: ≤250 AU/ml,Frequent testing
2.777777777777778,DeltaHighBoosted,0.2657584383895893,1,2.777777777777778,DeltaHighBoosted,0.7571192292000689,0.1325626406402078,0.40032807631184686,0.9313701215125211,Delta,Boosted: >250 AU/ml,Frequent testing
2.777777777777778,DeltaHighNotBoosted,0.2657584383895893,1,2.777777777777778,DeltaHighNotBoosted,0.735856926867657,0.08517770487845322,0.5337368106263685,0.8690720727567566,Delta,Not Boosted: >250 AU/ml,Frequent testing
2.777777777777778,DeltaLowNotBoosted,0.2657584383895893,1,2.777777777777778,DeltaLowNotBoosted,0.8467272380083194,0.04673145286394542,0.7349798964420039,0.9267534817165386,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
2.777777777777778,OmicronHighBoosted,0.2657584383895893,1,2.777777777777778,OmicronHighBoosted,0.7047314578879239,0.028566151331484192,0.6430021412205779,0.7575724966173983,Omicron,Boosted: >250 AU/ml,Frequent testing
2.777777777777778,OmicronHighNotBoosted,0.2657584383895893,1,2.777777777777778,OmicronHighNotBoosted,0.7024497756799843,0.03203072823731597,0.6384085389048064,0.7611098282574515,Omicron,Not Boosted: >250 AU/ml,Frequent testing
2.777777777777778,OmicronLowBoosted,0.2657584383895893,1,2.777777777777778,OmicronLowBoosted,0.8236117360006404,0.021339067797335083,0.7796592326683363,0.8652450719867093,Omicron,Boosted: ≤250 AU/ml,Frequent testing
2.777777777777778,OmicronLowNotBoosted,0.2657584383895893,1,2.777777777777778,OmicronLowNotBoosted,0.6808696292411168,0.04364822728775424,0.5923740327895678,0.7614581022387973,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
2.777777777777778,OtherHighNotBoosted,0.2657584383895893,1,2.777777777777778,OtherHighNotBoosted,0.6945534414277668,0.04459560419062143,0.6001034418860236,0.7732839279720218,Other,Not Boosted: >250 AU/ml,Frequent testing
2.777777777777778,OtherLowNotBoosted,0.2657584383895893,1,2.777777777777778,OtherLowNotBoosted,0.6928040875036503,0.07383561841263259,0.5245450752142753,0.8130270886847673,Other,Not Boosted: ≤250 AU/ml,Frequent testing
3.0303030303030303,DeltaHighBoosted,0.2657584383895893,1,3.0303030303030303,DeltaHighBoosted,0.7926392417905663,0.11347021667894806,0.46716570511316197,0.942723266895337,Delta,Boosted: >250 AU/ml,Frequent testing
3.0303030303030303,DeltaHighNotBoosted,0.2657584383895893,1,3.0303030303030303,DeltaHighNotBoosted,0.7502291077050023,0.08059887337280662,0.5548964597596883,0.8751206793539288,Delta,Not Boosted: >250 AU/ml,Frequent testing
3.0303030303030303,DeltaLowNotBoosted,0.2657584383895893,1,3.0303030303030303,DeltaLowNotBoosted,0.8546903650659231,0.044048522270211506,0.7486332318811119,0.9321908822223035,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
3.0303030303030303,OmicronHighBoosted,0.2657584383895893,1,3.0303030303030303,OmicronHighBoosted,0.7133751753150339,0.02768632593195525,0.6534361953771903,0.7644608883553341,Omicron,Boosted: >250 AU/ml,Frequent testing
3.0303030303030303,OmicronHighNotBoosted,0.2657584383895893,1,3.0303030303030303,OmicronHighNotBoosted,0.710543226744667,0.030819154537988894,0.6484175835988327,0.7673605312072146,Omicron,Not Boosted: >250 AU/ml,Frequent testing
3.0303030303030303,OmicronLowBoosted,0.2657584383895893,1,3.0303030303030303,OmicronLowBoosted,0.833893535859478,0.01989641646617529,0.7920137174926583,0.8736502943614963,Omicron,Boosted: ≤250 AU/ml,Frequent testing
3.0303030303030303,OmicronLowNotBoosted,0.2657584383895893,1,3.0303030303030303,OmicronLowNotBoosted,0.6856509727453224,0.04302111134310854,0.5994212312475548,0.7632363838270873,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
3.0303030303030303,OtherHighNotBoosted,0.2657584383895893,1,3.0303030303030303,OtherHighNotBoosted,0.709348561052125,0.04225516267246304,0.6202646373794559,0.7851825230631251,Other,Not Boosted: >250 AU/ml,Frequent testing
3.0303030303030303,OtherLowNotBoosted,0.2657584383895893,1,3.0303030303030303,OtherLowNotBoosted,0.6857127775431924,0.07672479498903283,0.5072466724082264,0.8100608376483204,Other,Not Boosted: ≤250 AU/ml,Frequent testing
3.282828282828283,DeltaHighBoosted,0.2657584383895893,1,3.282828282828283,DeltaHighBoosted,0.8191279640730251,0.10004573487194206,0.5321760151360729,0.950875673142478,Delta,Boosted: >250 AU/ml,Frequent testing
3.282828282828283,DeltaHighNotBoosted,0.2657584383895893,1,3.282828282828283,DeltaHighNotBoosted,0.7567650090890188,0.07745463180942819,0.5723027440247186,0.8771972504720688,Delta,Not Boosted: >250 AU/ml,Frequent testing
3.282828282828283,DeltaLowNotBoosted,0.2657584383895893,1,3.282828282828283,DeltaLowNotBoosted,0.8579267540833833,0.04247375917548729,0.7551380662553877,0.9343724604289833,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
