DaysSinceDetection,LineageBroad_BoostTiterGroup,low_ct1,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__,LineageBroad,BoostTiterGroup,Detection group
9.090909090909092,OmicronLowBoosted,0.288,1,9.090909090909092,OmicronLowBoosted,0.42159034029408576,0.03446260096235787,0.3553706459251467,0.4882775583385025,Omicron,Boosted: ≤250 AU/ml,Frequent testing
9.090909090909092,OmicronLowNotBoosted,0.288,1,9.090909090909092,OmicronLowNotBoosted,0.14022629030262065,0.051643001836631675,0.06037918675939571,0.26095772087531377,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
9.090909090909092,OtherHighNotBoosted,0.288,1,9.090909090909092,OtherHighNotBoosted,0.3243194166781842,0.053837900582521005,0.22285473655770552,0.43241872290133054,Other,Not Boosted: >250 AU/ml,Frequent testing
9.090909090909092,OtherLowNotBoosted,0.288,1,9.090909090909092,OtherLowNotBoosted,0.1421167373817082,0.061663355453528794,0.05363476979456207,0.29863984241470004,Other,Not Boosted: ≤250 AU/ml,Frequent testing
9.343434343434344,DeltaHighBoosted,0.288,1,9.343434343434344,DeltaHighBoosted,0.8343093396581147,0.10688839689365753,0.5728024635103207,0.9779293740779571,Delta,Boosted: >250 AU/ml,Frequent testing
9.343434343434344,DeltaHighNotBoosted,0.288,1,9.343434343434344,DeltaHighNotBoosted,0.6708774885374896,0.22053274458021366,0.19684658165911031,0.9426618877576382,Delta,Not Boosted: >250 AU/ml,Frequent testing
9.343434343434344,DeltaLowBoosted,0.288,1,9.343434343434344,DeltaLowBoosted,0.9898278873706947,0.012997233108044863,0.8580877171089937,0.9999034201916164,Delta,Boosted: ≤250 AU/ml,Frequent testing
9.343434343434344,DeltaLowNotBoosted,0.288,1,9.343434343434344,DeltaLowNotBoosted,0.236686333159423,0.08865097198872672,0.09704246562960046,0.4441527231552469,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
9.343434343434344,OmicronHighBoosted,0.288,1,9.343434343434344,OmicronHighBoosted,0.2509354069563522,0.03166393220730022,0.19068739238918256,0.31991361613492764,Omicron,Boosted: >250 AU/ml,Frequent testing
9.343434343434344,OmicronHighNotBoosted,0.288,1,9.343434343434344,OmicronHighNotBoosted,0.09740841639068894,0.033746979691957155,0.044469985997563376,0.18003356074978116,Omicron,Not Boosted: >250 AU/ml,Frequent testing
9.343434343434344,OmicronLowBoosted,0.288,1,9.343434343434344,OmicronLowBoosted,0.39196208615182215,0.03412825446016516,0.32479812381630546,0.45921610477878827,Omicron,Boosted: ≤250 AU/ml,Frequent testing
9.343434343434344,OmicronLowNotBoosted,0.288,1,9.343434343434344,OmicronLowNotBoosted,0.12230574920402466,0.04859431811067412,0.04944382011311082,0.23963013490069404,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
9.343434343434344,OtherHighNotBoosted,0.288,1,9.343434343434344,OtherHighNotBoosted,0.2903179223924194,0.053062273361196045,0.1934015089189144,0.39447010032265917,Other,Not Boosted: >250 AU/ml,Frequent testing
9.343434343434344,OtherLowNotBoosted,0.288,1,9.343434343434344,OtherLowNotBoosted,0.13111150247199138,0.058554873991749266,0.04834142307997668,0.27769311720118856,Other,Not Boosted: ≤250 AU/ml,Frequent testing
9.595959595959597,DeltaHighBoosted,0.288,1,9.595959595959597,DeltaHighBoosted,0.8169490088098016,0.11303893735156958,0.5376558931552223,0.9711367263673798,Delta,Boosted: >250 AU/ml,Frequent testing
9.595959595959597,DeltaHighNotBoosted,0.288,1,9.595959595959597,DeltaHighNotBoosted,0.6378448666226032,0.231746858455598,0.1710398024673795,0.9328933709551643,Delta,Not Boosted: >250 AU/ml,Frequent testing
9.595959595959597,DeltaLowBoosted,0.288,1,9.595959595959597,DeltaLowBoosted,0.9873988633948614,0.01573073138976724,0.844449111103589,0.9998576286154567,Delta,Boosted: ≤250 AU/ml,Frequent testing
9.595959595959597,DeltaLowNotBoosted,0.288,1,9.595959595959597,DeltaLowNotBoosted,0.2015649162107147,0.08288415148913797,0.07410599911011018,0.39921923025092276,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
9.595959595959597,OmicronHighBoosted,0.288,1,9.595959595959597,OmicronHighBoosted,0.22409394366492685,0.030906042525418616,0.16545281052985233,0.29194324175711567,Omicron,Boosted: >250 AU/ml,Frequent testing
9.595959595959597,OmicronHighNotBoosted,0.288,1,9.595959595959597,OmicronHighNotBoosted,0.08073349205847186,0.03007229961386597,0.03482612176252857,0.15544949568062424,Omicron,Not Boosted: >250 AU/ml,Frequent testing
9.595959595959597,OmicronLowBoosted,0.288,1,9.595959595959597,OmicronLowBoosted,0.36048431493318556,0.034559553429518795,0.29476965702199637,0.42967404396349324,Omicron,Boosted: ≤250 AU/ml,Frequent testing
9.595959595959597,OmicronLowNotBoosted,0.288,1,9.595959595959597,OmicronLowNotBoosted,0.10620783201018263,0.04545025896540119,0.03974919509586004,0.2173900305084002,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
9.595959595959597,OtherHighNotBoosted,0.288,1,9.595959595959597,OtherHighNotBoosted,0.25611667531960725,0.05025363621010104,0.16486604510374767,0.3582637837180745,Other,Not Boosted: >250 AU/ml,Frequent testing
9.595959595959597,OtherLowNotBoosted,0.288,1,9.595959595959597,OtherLowNotBoosted,0.11805433755978531,0.05468064812566006,0.0413959994537418,0.25835723513011843,Other,Not Boosted: ≤250 AU/ml,Frequent testing
9.84848484848485,DeltaHighBoosted,0.288,1,9.84848484848485,DeltaHighBoosted,0.7947418486678234,0.12239253878827261,0.4977616078111873,0.9627546421878572,Delta,Boosted: >250 AU/ml,Frequent testing
9.84848484848485,DeltaHighNotBoosted,0.288,1,9.84848484848485,DeltaHighNotBoosted,0.6021653504647848,0.24383998952828606,0.1470555438850766,0.9221088378249815,Delta,Not Boosted: >250 AU/ml,Frequent testing
9.84848484848485,DeltaLowBoosted,0.288,1,9.84848484848485,DeltaLowBoosted,0.9843261104587442,0.01927054459080021,0.8262626964342492,0.9997909732257039,Delta,Boosted: ≤250 AU/ml,Frequent testing
9.84848484848485,DeltaLowNotBoosted,0.288,1,9.84848484848485,DeltaLowNotBoosted,0.1682357299429567,0.07536767523322985,0.056458013386613506,0.35713894374329536,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
9.84848484848485,OmicronHighBoosted,0.288,1,9.84848484848485,OmicronHighBoosted,0.19680258262905279,0.030217759155921176,0.14016813205633755,0.2619374228988253,Omicron,Boosted: >250 AU/ml,Frequent testing
9.84848484848485,OmicronHighNotBoosted,0.288,1,9.84848484848485,OmicronHighNotBoosted,0.06573633492305711,0.026755944147390444,0.026377150389422916,0.1334813878495685,Omicron,Not Boosted: >250 AU/ml,Frequent testing
9.84848484848485,OmicronLowBoosted,0.288,1,9.84848484848485,OmicronLowBoosted,0.32836165628731684,0.035189887310430774,0.2626192181861576,0.39851362082165026,Omicron,Boosted: ≤250 AU/ml,Frequent testing
9.84848484848485,OmicronLowNotBoosted,0.288,1,9.84848484848485,OmicronLowNotBoosted,0.09043772823362166,0.040740967370941045,0.031493007429835525,0.1966749947136177,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
9.84848484848485,OtherHighNotBoosted,0.288,1,9.84848484848485,OtherHighNotBoosted,0.22269754276097778,0.047403086340905655,0.1386616449199556,0.3220218582542977,Other,Not Boosted: >250 AU/ml,Frequent testing
